Source	Filename	MD5 Hash
Prototype Release (PC) May 5 1999\server\textures\world5 	 graf1.psd 	 03fe75d63f46a3d89738541713682dea
Prototype Release (PC) May 5 1999\server\textures\world5 	 instyle.tma 	 32450789822f26bfc524d2309b3aa15f
Prototype Release (PC) May 5 1999\server\textures\world5 	 PAGE1.TGA 	 938298703bb4e339f3c4d4d36b29755e
Prototype Release (PC) May 5 1999\server\textures\world5 	 PRIS01.tga 	 317cf6ece7b2d4ff96be958afc292818
Prototype Release (PC) May 5 1999\server\textures\world5 	 PRIS02.tga 	 05c18979abb836620f15d363d6de7d85
Prototype Release (PC) May 5 1999\server\textures\world5 	 PRIS03.tga 	 abcabfb47ccc87e897b9e40d0f869c14
Prototype Release (PC) May 5 1999\server\textures\world5 	 PRIS04.tga 	 39964d10290007a319e0b3a4a8278250
Prototype Release (PC) May 5 1999\server\textures\world5 	 s1.psd 	 6bde0dacf6022bd7e81d20655aaf9be0
Prototype Release (PC) May 5 1999\server\textures\world5 	 s1.tga 	 4383595d52e89a748a672a785ee4fc2b
Prototype Release (PC) May 5 1999\server\textures\world5 	 soundfx.ini 	 d41d8cd98f00b204e9800998ecf8427e
Prototype Release (PC) May 5 1999\server\textures\world5 	 style.tma 	 9b548171dd3bda68cf9079da391e309b
Prototype Release (PC) May 5 1999\server\textures\world5 	 test.psd 	 f7cccbb5e1a96a074f484690f3bc5983
Prototype Release (PC) May 5 1999\server\textures\world5 	 test1.tga 	 55fc2d6988ae254a875b9843802b9744
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex000.tga 	 d7f57a5b411f4a2ebaf4b3d21a5c15a4
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex000HI.tga 	 91863a0ad71f61149a298334d2713402
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex001.tga 	 b092948b652fba9a02e87d1852164bd9
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex001hi.tga 	 e584b1b1eb0cb727ec4fe07ec9be2f5e
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex002.tga 	 f0dfad56b5001ef3f730f7879241b32e
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex002hi.tga 	 15486ae7bbb883c7804c91738c8c24ee
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex003.tga 	 60af49b9af730802faefb8bda35bcc81
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex003hi.tga 	 a54c3b83561e6fad661dfff7906cf5c1
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex004.tga 	 a53d5e3556adc712e30711fcc016c7c4
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex004hi.tga 	 47d184b2e99236d15ba8d1509d8b2a50
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex005.tga 	 3da5e65efae7c058973de9f4829d4886
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex005hi.tga 	 d6c681f7abef07d673784f51de4c45b0
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex006.tga 	 11f5ff1b7bf1cd7dcc0c07a9b8de92fc
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex006hi.tga 	 a992472b0a56e4ac608806a4e219e7a9
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex007.tga 	 1499ecc93fe400d6938010cc942e54bc
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex007hi.tga 	 ca58629cf284248c1f74d46a79d7bcc6
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex008.tga 	 c8ffed52d606c6452be56f0c30317c8e
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex008hi.psd 	 8168a38d96adbb85a4f918a1c662e203
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex008hi.tga 	 fd7d25ba2045304aec9de9a884807991
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex009.tga 	 483286c250a4e55bdd7dc875f105de58
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex009HI.tga 	 8913cf78385348604f6512b9007961fa
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex010.tga 	 d643647bf799986cfb3bc9fa3889c970
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex010hi.tga 	 feea546bed8afb1e9346112bc66bf729
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex011.tga 	 29b819e9758971e376593aba63755f2b
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex011hi.psd 	 3d8f16c68c439f931fd72bdf0b32c984
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex011hi.tga 	 bdc8aec8eb7a431c8e382cc6131ebd1d
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex012.tga 	 2be4141e2f180cc1121e5fe96d189c5b
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex0121.tga 	 f029db90bc5051877f4fe0d7c1d9e8bf
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex0121hi.tga 	 241f43683d1b4b49d7b8dccaeb5a964a
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex0122.tga 	 8b99c5c3c45c76db8d636fc3d74daba5
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex012hi.tga 	 d6766f0cf476f4165877b62b67e36d00
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex013.tga 	 78708a50bf6327942ea730a7bed5e5ea
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex013hi.tga 	 fc78eb8324c4048b1abf3f4a8f2ffeb3
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex014.tga 	 2e22a883bf93276e28adfd5191c52ae6
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex014hi.tga 	 a76f7cbc2ffa7053609f6278667ee4c5
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex015.tga 	 d34c285ac4696c0479404232b25a6269
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex015hi.tga 	 c4623c70a61971f36ec272aaf853deb8
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex016.tga 	 f3cbacb74f55162b327ff8de4fe4a396
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex016hi.tga 	 81c1ad8426bc7bdcc355421f18cc9e02
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex017.tga 	 b6614c62e4bf417dd79ca6f00b8a950d
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex017hi.tga 	 1e3c30a33412b562c977c6da34ca9a4c
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex018.tga 	 19dda6fb3436e5105a789e894dc7ad63
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex018hi.tga 	 3a3f75dfad174cbc1e90906a4092a9ea
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex019.tga 	 fff888e7d0c0c9f96f7a2035e8439455
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex019hi.tga 	 9e5b566582b0ffb0ce2178d88448cfe5
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex020.tga 	 f7e50eed28fb8111f95286ffa4be7a3b
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex020hi.tga 	 1e3c30a33412b562c977c6da34ca9a4c
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex021.tga 	 ed28ed4725dac7672292bfbcf7a9f0db
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex021hi.tga 	 415f6bdb1e299ac1595e13f842432110
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex022.tga 	 840d1007e8bb9aae859ada0106a7ff5a
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex022hi.tga 	 2346582a9478948650babc2e343c26f6
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex023.tga 	 d7d70b545bd0c74fc965d421ade69df1
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex023hi.tga 	 f2ac4bb61c7550252222bf7542deddbc
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex024.tga 	 7a5feef2c155c4f9d6654d13c11d2a8b
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex024hi.tga 	 1772a3c8ec3a68b84c2e9fa1d34ea301
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex025.tga 	 a4157201366e42bb223e37015cb524d8
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex025hi.tga 	 9615c21bdb8bd98cd748c520919a9b67
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex026.tga 	 a4eb1239abf36bed28983b5c24349481
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex026hi.tga 	 d1ba903eb05460a6180efa7d6a56faaa
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex027.tga 	 dff0291b9c8f8c51173a3c60184f36d9
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex027hi.psd 	 f43ea458fc009cb6bf680aa5dd674b83
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex027hi.tga 	 af4992d834bc8134516b39a7382610e1
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex028.tga 	 3b2bc46745b4270718158fbf3665d498
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex028hi.tga 	 9797d7293c9ec71d234e3fa5cc012488
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex029.tga 	 885f6a44d0e3c8b5b442e479f73eddd3
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex029hi.tga 	 5b25eddd3d711646c417c45b5ad657f5
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex030.tga 	 2339d25bd89480375567f8a9276eaf42
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex030HI.tga 	 96b822f36af7bbe5aff85ddf1deca54c
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex031.tga 	 9f722d28f26f7dc2dba226df53dd0090
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex031hi.tga 	 31b1a3a0d4a8847b741854db08c34374
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex032.tga 	 0134ed21a360f97decd0c4e95775f564
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex032hi.tga 	 49108deaa86a1dcb76bfa526f581fab9
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex033.tga 	 07ed6db56eb1a64f0a0a638ee2cc5516
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex033hi.psd 	 73f20b161e178d38cca84b4f283599c3
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex033hi.tga 	 3ca4140042cfe36e74264702f50fa877
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex034.tga 	 96cddbed2d353e9905fa7e0e67df85b2
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex034hi.tga 	 2e83c70e95d6327ab8da2a56fd0f0c36
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex035.tga 	 c22b7fef6d4ea833baa481a400469fb3
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex035hi.psd 	 442c142fa60bb2a4622b1de46b36efca
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex035hi.tga 	 260c92322b31ea4ad3b9811a87d76f08
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex036.tga 	 0f935cfa0eb9a3a233b4018d91db45b0
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex036hi.tga 	 42ac94625b7f71305393a3723062adf7
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex037.tga 	 197f6f970183599d330008d85b3752c3
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex037hi.tga 	 8d189a9aa14331d3932fd9671b63edb7
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex038.tga 	 16fbaa92581ac4e6ff6a7496efecc255
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex038hi.tga 	 c9f66db13c10614adbd88b2bb529d49b
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex039.tga 	 255d735344d297b406fbc1db3c7a4eca
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex039hi.tga 	 9ce5b8bd8eecbc369cf415709e74a8da
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex040.tga 	 832ade20a9e959e209b602c4c2b776d1
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex040hi.tga 	 67ef7e3104cf71b43adae9bb6ebf64d7
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex041.tga 	 56835d702cd78a8619771e04b88729f3
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex041hi.tga 	 7f88fd31007190e8b19b5d55614436dd
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex042.tga 	 18a32c1a9c8adfb829e85b916337180b
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex042hi.tga 	 06901cb1d2f6334473cfa19683e51a6b
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex043.tga 	 6fb9de9bd091f2c1e7f847ee7441add4
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex043hi.tga 	 389f97343ef1d36b5f7a83ceeffcf1a2
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex044.tga 	 9f3d9e0cf928c6c5bf015f18629356a1
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex044hi.tga 	 4728c5b1013af17a1f1b7ad252f4cb8b
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex045.tga 	 60e3603cb0f4a432dc2c3562dcf10bc3
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex045hi.tga 	 e7db8392a9e65637446e796922b5d672
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex046.tga 	 6e4b59e0c962c73e8ab5eaf25b228098
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex046hi.tga 	 89d86d587d0a2fcf6b6d8ecd02993bba
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex047.tga 	 26f23b570aa70a76a37d59db9cf9b94d
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex047hi.tga 	 4a2b67973619e9f18ac5e58bb721ef2f
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex048.tga 	 a00721a6eda4a37cc5f4f5df255a417a
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex048hi.tga 	 d3b0b4099fa754273601167b0ea98c12
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex049.tga 	 585e718cc4347a505c1275b33c0a4c7f
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex049hi.tga 	 626ab147bfee5588eeb9e0ec380323b7
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex050.tga 	 88eb145f80a53361f08eb0be0efdb217
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex050hi.tga 	 045cd3dd24fc3340daf2d3beaedc0e98
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex051.tga 	 2f054767f54129aa00361d4169607d66
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex051hi.tga 	 e19d3690c29716c13b332abf2f33c3ff
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex052.tga 	 dd8242c82d29374159574bc325a0e901
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex052hi.tga 	 609dd7b17d8a9c4a85bc37f148939d76
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex053.tga 	 8ee8320134a4bc68983e6c63f41ce7dc
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex053hi.tga 	 1692e5ca806781ab59ba2ff2869476b0
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex054.tga 	 c803b3f4a2df9b84858a2d5d6a4c0de7
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex054hi.tga 	 2147eea815ce4185ebb48cf073c61e82
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex055.tga 	 d7f0cbd514f5085b4da964e56d63769c
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex055hi.tga 	 41b95a3118e631496b3ac2c5e488b8e4
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex056.tga 	 a53b7db60a6f3b6bede6aaba41bdbebe
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex056hi.tga 	 6e892a566e601e099d9a2eb5e84179e7
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex057.tga 	 3202df987f77b622509b49dffbfc68f9
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex057hi.tga 	 f34e22452e2a32dfd0d03939f336932e
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex058.tga 	 30682b67d51af1f38939b9ca68ff15dd
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex058hi.tga 	 0f24b5c4adff0e2acb100916a294c431
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex059.tga 	 ac62e9d61b7f269a674ffceb9c07ec93
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex059hi.tga 	 aa378ed72257d44f4f0352550574e00b
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex060.tga 	 586d173b76b9a15f63f1a59b7b1ddfcd
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex060hi.tga 	 1e9375d1cfdadcf2bc5f7220f8cffd93
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex061.tga 	 409b7425ee5f54a7e56dbab68fd342ed
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex061hi.tga 	 65d9de65db1727da68612c2306df3dc1
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex062.tga 	 067d4769d61f4fff2c18f24a338b6b76
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex062hi.tga 	 d185a4b7efcadae696aa5e2231a04365
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex063.tga 	 a3cd3e4851830b2ac379cbdf9bfaa020
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex063hi.tga 	 4ee0eb8fd60934378686ae894a640351
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex064.tga 	 5de121c560b33812e96f42c0b37f2091
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex064hi.psd 	 007ad196a50a5ba1badb6ca4ff7359f1
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex064hi.tga 	 52bbea772f50fb9fb98273604393570a
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex065.tga 	 083ba992c0498ccfd29280dbac5d20fa
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex065hi.tga 	 20d907ad7dcaaee23212ed14aa727618
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex066.tga 	 7e819cd652db05061d43abd60cd1fe3b
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex066hi.tga 	 487ae5d0a9c75ef4f77235d2e539b328
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex067.tga 	 ed47751a0a67ddfe96a9ea95d47a3d70
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex067hi.tga 	 64cdb1f7d98ba4a28efc7649e0fc93f0
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex068.tga 	 84142356edaafa94dfbeb9410f19ce52
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex068hi.tga 	 30dc8c65347ccd7e747a64f47e6bed04
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex069.tga 	 18aab043f6e8ef56bd93617e1850a6d2
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex069hi.tga 	 6b9c098b10b2584577da3f6a342d094b
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex070.tga 	 9add2a147121ce52c067a9505d08715a
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex070hi.psd 	 76b38168b01ba8aa91ea84aaa608d353
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex070hi.tga 	 e69e3453c98d4838c056df1a41932ba7
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex071.tga 	 865188649b633a710a6c1b66c477f839
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex071hi.tga 	 ed22fc5f9bc086a75e406637f603090a
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex072.tga 	 4c516536c37da01f3cd592dbb838f46a
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex072hi.tga 	 b5ccb1cef91af71bb6cba20abe517a2a
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex073.tga 	 9f5ce25903500c3ca20cc4d6d0ab21f4
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex073hi.tga 	 3bbc34cf870126dc6d22e5e9db3b2c76
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex074.tga 	 059cf376d8255d95c36fc4e6cef1566b
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex074hi.tga 	 07e0f453869874ce56553965b64a0be8
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex075.tga 	 1303e5b3cb642b6575b03d4aa7662dc5
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex075hi.tga 	 8fc6b5e0748cf4a6e1045e02914680cb
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex076.tga 	 f922d52098fa2c91812fcf9eed82ddf9
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex076hi.tga 	 92479e7c15649aeacdcaaa96f9af75f9
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex077.TGA 	 0b1447e4f4727bdca751915cc815cdb8
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex077hi.TGA 	 83dfd9dc17d23e32a163810020c54b2c
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex078.tga 	 0d4b68cbcdc6c7f4d00441233970748e
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex078hi.tga 	 e4facefac6f94f54dff888dd2bbaaeab
Prototype Release (PC) May 5 1999\server\textures\world5 	 tex079.tga 	 98cae2b06455dc550867c546a3c71aa6
